player_id,player_name,team_id,team_name,position,rival,es_local,partidos_historicos,partidos_club_ultimos_3,participaciones_ultimos_3,activo_ultimos_3,titulares_ultimos_3,titular_2_de_3,weighted_recent,promedio,p90,std,minimo,maximo,confianza,estabilidad,factor_confianza,factor_contexto,score_base,score_contextual,fecha_partido,matchup_arq,matchup_def,matchup_vol,matchup_del,matchup_score,matchup_variables_usadas,starter_fecha10,prediccion_modelo_c,prom_ultimos_5_minutes_played,prom_ultimos_5_participacion,prom_ultimos_5_area_rival,prom_ultimos_5_ultimo_tercio,prom_ultimos_5_carreras_progresivas,prom_ultimos_5_duelos,prom_ultimos_5_perdidas,prom_ultimos_5_regates_fallidos,prom_ultimos_5_exceso_perdidas,prom_ultimos_5_pases,prom_ultimos_5_peligro_creado,prom_ultimos_5_defensa,prom_ultimos_5_arquero,prom_ultimos_5_accurate_passes,prom_ultimos_5_passes,prom_ultimos_5_progressive_passes,prom_ultimos_5_precision_pases,prom_ultimos_5_passes_into_final_third,prom_ultimos_5_long_balls_accurate,prom_ultimos_5_accurate_crosses,prom_ultimos_5_progressive_carries,prom_ultimos_5_take_ons,prom_ultimos_5_take_ons_won,prom_ultimos_5_failed_dribbles,prom_ultimos_5_miscontrols,prom_ultimos_5_dispossessed,prom_ultimos_5_duels_won,prom_ultimos_5_duels_lost,prom_ultimos_5_tackles,prom_ultimos_5_interceptions,prom_ultimos_5_recoveries,prom_ultimos_5_clearances,prom_ultimos_5_blocks,prom_ultimos_5_dribbled_past,prom_ultimos_5_shots_on_target,prom_ultimos_5_goals,prom_ultimos_5_assists,prom_ultimos_5_chances_created,prom_ultimos_5_saves,prom_ultimos_5_saved_penalties,prom_ultimos_5_goals_conceded,minutos_promedio_historico,partidos_historicos_minutos,minutos_promedio_ultimos_5,historico_ballPossession,historico_totalShotsOnGoal,historico_shotsOnGoal,historico_shotsOffGoal,historico_totalShotsInsideBox,historico_totalShotsOutsideBox,historico_expectedGoals,historico_expectedGoalsOnTarget,historico_bigChanceCreated,historico_bigChanceMissed,historico_touchesInOppBox,historico_finalThirdEntries,historico_fouledFinalThird,historico_cornerKicks,historico_fouls,historico_passes,historico_accuratePasses,historico_accurateCross,historico_accurateLongBalls,historico_duelWonPercent,historico_dispossessed,historico_groundDuelsPercentage,historico_aerialDuelsPercentage,historico_dribblesPercentage,historico_wonTacklePercent,historico_totalTackle,historico_interceptionWon,historico_ballRecovery,historico_totalClearance,historico_goalkeeperSaves,historico_freeKicks,historico_offsides,historico_yellowCards,historico_blockedScoringAttempt,rival_historico_ballPossession,rival_historico_totalShotsOnGoal,rival_historico_shotsOnGoal,rival_historico_shotsOffGoal,rival_historico_totalShotsInsideBox,rival_historico_totalShotsOutsideBox,rival_historico_expectedGoals,rival_historico_expectedGoalsOnTarget,rival_historico_bigChanceCreated,rival_historico_bigChanceMissed,rival_historico_touchesInOppBox,rival_historico_finalThirdEntries,rival_historico_fouledFinalThird,rival_historico_cornerKicks,rival_historico_fouls,rival_historico_passes,rival_historico_accuratePasses,rival_historico_accurateCross,rival_historico_accurateLongBalls,rival_historico_duelWonPercent,rival_historico_dispossessed,rival_historico_groundDuelsPercentage,rival_historico_aerialDuelsPercentage,rival_historico_dribblesPercentage,rival_historico_wonTacklePercent,rival_historico_totalTackle,rival_historico_interceptionWon,rival_historico_ballRecovery,rival_historico_totalClearance,rival_historico_goalkeeperSaves,rival_historico_freeKicks,rival_historico_offsides,rival_historico_yellowCards,rival_historico_blockedScoringAttempt,matchup_diferencia_ballPossession,matchup_ratio_ballPossession,matchup_diferencia_totalShotsOnGoal,matchup_ratio_totalShotsOnGoal,matchup_diferencia_shotsOnGoal,matchup_ratio_shotsOnGoal,matchup_diferencia_shotsOffGoal,matchup_ratio_shotsOffGoal,matchup_diferencia_totalShotsInsideBox,matchup_ratio_totalShotsInsideBox,matchup_diferencia_totalShotsOutsideBox,matchup_ratio_totalShotsOutsideBox,matchup_diferencia_expectedGoals,matchup_ratio_expectedGoals,matchup_diferencia_expectedGoalsOnTarget,matchup_ratio_expectedGoalsOnTarget,matchup_diferencia_bigChanceCreated,matchup_ratio_bigChanceCreated,matchup_diferencia_bigChanceMissed,matchup_ratio_bigChanceMissed,matchup_diferencia_touchesInOppBox,matchup_ratio_touchesInOppBox,matchup_diferencia_finalThirdEntries,matchup_ratio_finalThirdEntries,matchup_diferencia_fouledFinalThird,matchup_ratio_fouledFinalThird,matchup_diferencia_cornerKicks,matchup_ratio_cornerKicks,matchup_diferencia_fouls,matchup_ratio_fouls,matchup_diferencia_passes,matchup_ratio_passes,matchup_diferencia_accuratePasses,matchup_ratio_accuratePasses,matchup_diferencia_accurateCross,matchup_ratio_accurateCross,matchup_diferencia_accurateLongBalls,matchup_ratio_accurateLongBalls,matchup_diferencia_duelWonPercent,matchup_ratio_duelWonPercent,matchup_diferencia_dispossessed,matchup_ratio_dispossessed,matchup_diferencia_groundDuelsPercentage,matchup_ratio_groundDuelsPercentage,matchup_diferencia_aerialDuelsPercentage,matchup_ratio_aerialDuelsPercentage,matchup_diferencia_dribblesPercentage,matchup_ratio_dribblesPercentage,matchup_diferencia_wonTacklePercent,matchup_ratio_wonTacklePercent,matchup_diferencia_totalTackle,matchup_ratio_totalTackle,matchup_diferencia_interceptionWon,matchup_ratio_interceptionWon,matchup_diferencia_ballRecovery,matchup_ratio_ballRecovery,matchup_diferencia_totalClearance,matchup_ratio_totalClearance,matchup_diferencia_goalkeeperSaves,matchup_ratio_goalkeeperSaves,matchup_diferencia_freeKicks,matchup_ratio_freeKicks,matchup_diferencia_offsides,matchup_ratio_offsides,matchup_diferencia_yellowCards,matchup_ratio_yellowCards,matchup_diferencia_blockedScoringAttempt,matchup_ratio_blockedScoringAttempt,matchup_ataque_xg_diferencia,matchup_ataque_xg_ratio,matchup_ataque_tiros_arco_diferencia,matchup_ataque_tiros_arco_ratio,matchup_pases_precisos_diferencia,matchup_pases_precisos_ratio,matchup_posesion_diferencia,matchup_posesion_ratio,matchup_fouls_diferencia,matchup_fouls_ratio,matchup_freeKicks_diferencia,matchup_freeKicks_ratio,pre_sim_n,pre_sim_media,pre_sim_p50,pre_sim_p75,pre_sim_p90,pre_sim_p95,pre_sim_std,pre_sim_prob_10,pre_sim_prob_15,pre_sim_media_ajustada,pre_sim_p50_ajustada,pre_sim_p75_ajustada,pre_sim_p90_ajustada,pre_sim_p95_ajustada,score_pre_sim_SEGURO,score_pre_sim_INTERMEDIO,score_pre_sim_ARRIESGADO
p_02UzGW,Leandro Paredes,t_0otcXZ,Boca Juniors,VOL,San Lorenzo,False,20,3,3,True,0,False,10.315173333333332,12.39456,18.295910000000003,4.589481375172213,5.5,19.94,1.0,0.17890747510884938,1.0,1.028,13.142112166666667,13.510091307333335,2026-09-20 17:45:00,,,0.6979861111111111,,0.6979861111111111,15.0,False,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,12.436760140000002,11.6488,16.76,19.4291,19.94,4.4949701274601574,0.6037,0.3534,13.510091307333335,12.722131167333332,17.833331167333334,20.50243116733333,21.013331167333334,12.722131167333332,17.833331167333334,20.50243116733333
p_03caFD,Manuel García,t_3qkV0m,Sarmiento,VOL,Racing Club,False,14,3,3,True,0,False,3.0539733333333334,5.0359428571428575,10.32318,4.5437212993001985,-0.54,14.9417,1.0,0.1803842484156325,1.0,0.959,5.66406280952381,5.431836234333334,2026-09-19 00:15:00,,,0.48625,,0.48625,15.0,False,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,5.04358801,3.8618,8.9747,10.7124,14.9417,4.356229350078946,0.1403,0.0,5.431836234333334,4.250048224333334,9.362948224333334,11.100648224333334,15.329948224333336,4.250048224333334,9.362948224333334,11.100648224333334
p_042eAN,Marcelo Torres,t_0rGDE4,Gimnasia LP,DEL,Banfield,True,21,3,2,True,0,False,2.0412933333333334,6.330285714285715,12.1413,4.6408516237093504,-2.618,12.7211,1.0,0.17727819604345718,1.0,0.955,6.281891952380953,5.999206814523809,2026-09-19 17:30:00,,,,0.4928440293742018,0.4928440293742018,11.0,False,5.577128809735925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,6.3130382,5.66,10.8147,12.1413,12.488,4.538842026909149,0.3342,0.0,5.999206814523809,5.346168614523809,10.50086861452381,11.82746861452381,12.174168614523808,5.346168614523809,10.50086861452381,11.82746861452381
p_04WuOt,Facundo Gulli,t_1QqhS7,San Lorenzo,VOL,Boca Juniors,True,22,3,3,True,0,False,2.3022133333333334,5.373518181818181,10.257960000000004,3.7432207024529993,-0.51,14.6221,1.0,0.2108272127170555,1.0,0.957,5.51967193939394,5.2823260460000006,2026-09-20 17:45:00,,,0.4317824074074074,,0.4317824074074074,15.0,False,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22,5.35023021,4.945,7.1657,10.494,12.1986,3.6710171924975175,0.1365,0.0,5.2823260460000006,4.8770958360000005,7.097795836,10.426095836,12.130695836000001,4.8770958360000005,7.097795836,10.426095836
p_05GdkR,Rodrigo Granillo,t_45vTPl,Atlético Tucumán,VOL,Aldosivi,False,3,3,3,True,0,False,4.419116666666667,3.9969,5.33334,1.6128502813342593,2.844,5.84,0.6765447608800108,0.3827238044000543,0.9676544760880011,0.896,4.478785833333333,3.883189774521817,2026-09-21 17:30:00,,,0.4604563492063492,,0.4604563492063492,15.0,False,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,3.9937956399999996,3.3067,5.84,5.84,5.84,1.314346254388466,0.0,0.0,3.883189774521817,3.1960941345218177,5.729394134521817,5.729394134521817,5.729394134521817,3.1960941345218177,5.729394134521817,5.729394134521817
p_05SKXO,Emiliano Chiavassa,t_02LuKO,Talleres,DEL,Instituto De Córdoba,False,9,3,3,True,0,False,1.8573066666666667,1.041611111111111,3.0780000000000007,2.24897106386701,-0.9782,6.03,0.8615579505229434,0.30778975261471675,0.9861557950522943,0.9819999999999999,1.8362017777777777,1.7781869656081446,2026-09-20 00:15:00,,,,0.6482721452835118,0.6482721452835118,11.0,False,5.577128809735925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,1.0531713100000002,0.22,2.166,6.03,6.03,2.14577274482688,0.0,0.0,1.7781869656081446,0.9450156556081444,2.891015655608144,6.755015655608145,6.755015655608145,0.9450156556081444,2.891015655608144,6.755015655608145
p_05b1pn,Matías Giménez,t_3XuEvf,Argentinos Juniors,DEL,Rosario Central,False,8,3,3,True,0,False,2.4181866666666667,4.0851375,9.826239999999999,4.913221003123685,-0.96,14.3964,0.8004891806390598,0.16911256986196618,0.980048918063906,0.8859999999999999,4.936980333333333,4.286895259488897,2026-09-20 20:00:00,,,,0.6559664094552939,0.6559664094552939,16.0,False,5.577128809735925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,4.090692059999999,3.3191,7.8676,14.3964,14.3964,4.564519375504387,0.1228,0.0,4.286895259488897,3.515303199488898,8.063803199488898,14.592603199488899,14.592603199488899,3.515303199488898,8.063803199488898,14.592603199488899
p_06z1T4,Rodrigo Auzmendi,t_1QqhS7,San Lorenzo,DEL,Boca Juniors,True,17,3,3,True,3,True,4.390773333333334,5.672735294117648,12.569360000000001,5.1765858670243725,-2.23,14.3738,1.0,0.16190174014074854,1.0,0.957,6.948204784313726,6.649431978588235,2026-09-20 17:45:00,,,,0.533145230347538,0.533145230347538,16.0,True,5.577128809735925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,5.6059,4.1165,11.7633,12.89,14.3738,5.032577256795965,0.2899,0.0,6.649431978588235,5.160031978588235,12.806831978588235,13.933531978588235,15.417331978588233,5.160031978588235,12.806831978588235,13.933531978588235
p_07K4zy,Enner Valencia,t_0otcXZ,Boca Juniors,DEL,San Lorenzo,False,4,3,3,True,2,True,10.67303,7.837524999999999,15.5037,8.020419485444636,1.17,19.4367,0.655505251205082,0.11085958935874342,0.9655505251205082,1.028,10.7464955,10.666820335680624,2026-09-20 17:45:00,,,,0.6569637614155371,0.6569637614155371,16.0,True,5.577128809735925,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,7.87365875,6.3267,19.4367,19.4367,19.4367,6.95404464905665,0.2517,0.2517,10.666820335680624,9.119861585680624,22.229861585680624,22.229861585680624,22.229861585680624,9.119861585680624,22.229861585680624,22.229861585680624
p_08bYm3,Franco Nicola,t_45vTPl,Atlético Tucumán,VOL,Aldosivi,False,23,3,3,True,3,True,4.534293333333334,5.918139130434781,12.08736,5.047439439119704,-2.3333,17.5243,1.0,0.16535924171992453,1.0,0.896,6.976098318840579,6.250584093681159,2026-09-21 17:30:00,,,0.4752,,0.4752,15.0,True,6.15386449878545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,5.92300192,4.2336,8.4726,12.4194,15.6109,4.9934865851985935,0.2164,0.0914,6.250584093681159,4.561182173681159,8.800182173681158,12.746982173681157,15.938482173681159,4.561182173681159,8.800182173681158,12.746982173681157
